EVTNAMEPA.10103;The Cavern;;;;;;;;;xand the wealth of Constantinople allows it to hire foreign veterans
EVTDESCPA.10103;A team of construction workers accidentally tunnelled into the ruins of an ancient pagan temple during the renovation of Rome's sewer system. The cavern they came across is filled with ancient pagan idols and contains a library full of preserved tomes. A large eagle adorns the top of the cavern, and a statue of a wolf stands near the caverns original entrance, now bricked up. It is likely this area was sealed off after Emperor Constantine's conversion to protect Rome's pagan artefacts. You speak the language of the Romans, but you do not worship their gods. What shall you do, if anything?;;;;;;;;;x
EVTNAMEPA.10104;The Philosopher;;;;;;;;;x
EVTDESCPA.10104;With the [From.PrimaryTitle.GetName] at death's door, some philosophers are advocating we return to the worship of the old gods. They argue that Christianity has failed and only the gods of old can save us. They haven't gotten much support outside of their academies but the prospect of reviving the Hellenic religion is tantalising to some. The people will likely revolt if you abandon Christianity, but what do they know? As the rightful [Root.GetTitle], this decision is yours.;;;;;;;;;x
yazidi_DESC;The Yazidi religion is a syncretic religion with roots in Christianity, Islam, Zoroastrianism and Mithrasism. It is properly a distinct religion but is treated a Sunni heresy in-game. Yazidis believe that God created the world and left seven angels in charge, the chief of whom is the Peacock Angel, who is also known as Malek Taus or Shaytan, a being usually identified by Christians and Muslims as Satan. Defining features in-game:\n§Y*§! The Yazidi Sheikhdom is held by a secular ruler, and can cease to exist\n§Y*§! The Yazidi Sheikh can subjugate other Yazidi rulers freely\n§Y*§! The Yazidi Sheikh can Excommunicate Yazidi characters\n§Y*§! The Yazidi Sheikh can declare Great Holy Wars\n§Y*§! Yazidi rulers can - and are expected to have - multiple wives\n§Y*§! Temple Holdings can be held by anyone without penalty\n§Y*§! Yazidi dynasties grow decadent unless the men have enough land and win wars;;;;;;;;;x
city_duke_greek;Anthypatos;;;;;;;;;x
city_king_greek;Hypatos;;;;;;;;;x
city_emperor_greek;Prinkeps;;;;;;;;;x
k_golden_horde;Golden Horde;;;;;;;;;x
k_golden_horde_adj;Mongol;;;;;;;;;x
k_il-khanate;Il-Khanate;;;;;;;;;x
k_il-khanate_adj;Mongol;;;;;;;;;x
k_ottoman;Ottoman;;;;;;;;;x
k_ottoman_adj;Ottoman;;;;;;;;;x
k_achaia;Achaia;;;;;;;;;x
k_achaia_adj;Achaian;;;;;;;;;x
k_morea;Morea;;;;;;;;;x
k_morea_adj;Morean;;;;;;;;;x
k_austria;Austria;;;;;;;;;x
k_austria_adj;Austrian;;;;;;;;;x
k_kievan_rus;Kievan Rus;;;;;;;;;x
k_kievan_rus_adj;Kievan Rus;;;;;;;;;x
e_thessalonika;Thessalonika;;;;;;;;;x
e_thessalonika_adj;Thessalonikan;;;;;;;;;x
d_arsiyah;Arsiyah Guard;;;;;;;;;x
d_arsiyah_adj;Arsiyah;;;;;;;;;x
d_kheshig;Kheshig Guard;;;;;;;;;x
d_kheshig_adj;Kheshig;;;;;;;;;x
d_heroes;Heroes of Olympus;;;;;;;;;x
d_heroes;Heroes;;;;;;;;;x
d_hellenic_pagan;The Hellenic Church;;;;;;;;;x
d_hellenic_Pagan_adj;Hellenic;;;;;;;;;x
empress_iranian;Shahbanu;;;;;;;;;;x
title_patrikos;Patrikos;;;;;;;;;x
title_patrikos_desc;Although no longer as prestigious as it was during the times of Justinian, the title of Patrikos still ranks high in Byzantine society.;;;;;;;;;x
tp_thirdtemple;Third Temple;;;;;;;;;x
tp_thirdtemple_desc;The temple was rebuilt after the re-creation of Israel. It is the heart of the Jewish faith and the holiest site in the Jewish religion.;;;;;;;;;x
tp_irminsul;Irminsul;;;;;;;;;x
tp_irminsul_desc;The Saxon equivalent of the Norse "life tree" - the Irminsul is a shrine to the various gods of the Germanic faith, particularly Wodan (Odin).;;;;;;;;;x
tp_irminsul2;Irminsul;;;;;;;;;x
tp_irminsul2_desc;The Saxon equivalent of the Norse "life tree" - the Irminsul is a shrine to the various gods of the Germanic faith, particularly Wodan (Odin).;;;;;;;;;x
theme_system;Theme System;;;;;;;;;x
theme_system_desc;The theme system was a network of hybrid civil-military provinces that existed in Byzantium from the the 7th to the 11th centuries. Soldiers who served in the themes acted as levies, with the Emperor's personal troops guarding Constantinople and forming the core of the Imperial army.;;;;;;;;;x
inactive_theme_system;Inactive Themes;;;;;;;;;x
degraded_theme_system;Degraded Themes;;;;;;;;;x
active_theme_system;Active Themes;;;;;;;;;x
inactive_theme_system_desc;The theme system has collapsed, giving penalties to levy numbers.\n§Y*§! -50% penalty to levy numbers;;;;;;;;;x
degraded_theme_system_desc;The theme system has degraded, giving no bonuses to levy numbers.\n§Y*§! No bonuses to levy numbers;;;;;;;;;x
active_theme_system_desc;The theme system is fully active, giving bonuses to levy numbers.\n§Y*§! +10% bonus to levy numbers;;;;;;;;;x
EVTNAMEPA.10111;The Norman Conquest;;;;;;;;;x
EVTDESCPA.10111;The Normans have steadily advanced into southern Italy since their conquest of Aversa in 1029. An invasion of Capua in 1038 was followed by a war with Byzantium from 1041 to 1046, which seen the loss of Calabria. As a precursor to his planned conquest of Muslim Sicily, Duke Robert Guiscard laid siege to Bari and Brindisi in 1068. The Byzantine army was unable to defeat Robert, and Apulia fell into his hands in 1071, ending the Byzantine presence in Italy. With Byzantium engaged with the Seljuks in Armenia and Anatolia, you have the opportunity to invade Apulia.;;;;;;;;;x
bad_priest_yazidi;Wicked Sheikh;;;;;;;;;x
bad_priest_yazidi_desc;This Sheikh's personality and habits are very inappropriate for his position. And what's worse, he has been unable to hide them from public view.;;;;;;;;;;x
EVTDESCPA.10122;There are things a Sheikh should not do and should not be. But we are only human after all, and as long as people aren't aware of your vices and faults it's not a problem. However, it seems you've been slipping in discretion lately - gossip is starting to spread, and there are murmurings all over the Muslim world about your wicked habits.;;;;;;;;;x
EVTNAMEPA.10123;Peacock's Feathers;;;;;;;;;x
EVTDESCPA.10123;You sit alone in your room, quietly studying scripture, when one of your guards burts in without warning. You quickly grab the knife you keep hidden on your person, expecting some sort of trouble, until one of your advisers enters the room. You listen to the man, who explains that a miracle has happened, and that you are needed in the throne room at once. You get dressed quickly and follow your advisor to the throne room, which is packed with courtiers. Before you can demand an explanation, one of your guards points to your throne. As you move towards your throne you notice a glowing feather lying in front of it, one of the symbols of the Peacock Angel. Your courtiers bow as you pick it up, the feather's glow intensifying as you hold it in your hands.;;;;;;;;;x
peacocks_feather;Peacock's Feather;;;;;;;;;x
hold_tawusgeran;Observe Tawusgeran;;;;;;;;;x
hold_tawusgeran_desc;Hold a Tawusgeran festival.;;;;;;;;;x
EVTDESCPA.10124;The sacred images are paraded around the nearby villages by the priests. These images are made of brass, and symbolise Tawuse Melek, the Peacock Angel. Holy water is also distributed and taxes are collected from the pious in the name of [Root.Religion.GetRandomGodName].;;;;;;;;;;x
EVTDESCPA.10125;With the sacred images taken back to their resting place, it is time to celebrate! Invitations have gone out to your vassals asking them to join you for a grand feast honouring [Root.Religion.GetRandomGodName]. You have decided to make this years feast a special one, remembered by both spirits and men for years to come.;;;;;;;;;;x
EVTTOOLTIPPA.10227;The invitations to the Tawusgeran celebration are are sent.;;;;;;;;;x
EVTDESCPA.10127;[From.GetTitledFirstName], your liege, has invited you to join [From.GetHerHim] for this years Tawusgeran feast. There you will celebrate the blessings of the sacred images and pay tribute to the Peacock Angel, the leader of God's seven archangels.;;;;;;;;;x
EVTDESCPA.10128;[From.GetTitledFirstName] has declined your invitation to attend the Tawusgeran feast! Apparently [From.GetSheHe] has no faith in Melek Taus and the other angels, and instead follows the strange rituals of some other religion that is foreign to our ways.;;;;;;;;;x
EVTDESCPA.10129;Your vassals have arrived and the time of the Tawusgeran feast is upon us. Bulls and oxen are sacrificed to honour the Peacock Angel, sermons are preached by the priests, and guests are blessed with holy water.;;;;;;;;;x
EVTDESCPA.10130;At last, the time of the Tawusgeran feast is upon us. Bulls and oxen are sacrificed to honour the Peacock Angel, sermons are preached by the priests, and guests are blessed with holy water.;;;;;;;;;x
EVTDESCPA.10131;With mass ended and sacrifices made, you gather together with your vassals for the great feast your servants have prepared!;;;;;;;;;x
EVTDESCPA.10132;With mass ended and sacrifices made, you gather together with your liege and the rest of [From.GetHerHis] vassals for the great feast [From.GetSheHe] has prepared!;;;;;;;;;x
EVTDESCPA.10133;The food is gone, and the festival has come to an end. Your vassals are returning home, but you all agree that this years Tawusgeran celebration was well worth the trip.;;;;;;;;;x
EVTDESCPA.10134;The food is gone, and the festival has come to an end. You and the other vassals are returning home, but you all agree that this years Tawusgeran celebration was well worth the trip.;;;;;;;;;x
yazidi_pilgrimage;Go on a Pilgrimage;;;;;;;;;x
yazidi_pilgrimage_desc;Some faithful Yazidis decide to make a great pilgrimage at some point in their lives.  The devout pilgrim is prepared to travel long distances in order to visit the holiest places of the faith.;;;;;;;;;x
EVTDESCPA.10163;I shall go on a pilgrimage to seek God's grace at one of the holy places of Yazidism.;;;;;;;;;x
EVTDESCPA.10164;The most important holy site to Yazidis is the tomb of the religion's founder, Sheikh Adi ibn Musafir, which is located at Lalish, north of Mosul. You may face trouble if you come into contact with any of the areas Mulims or Chrisitans, who consider Yazidis to be devil worshippers, but this is a once in a life-time opportunity.;;;;;;;;;x
EVTNAMEPA.10165;Sheikh's Tomb.;;;;;;;;;x
EVTDESCPA.10165;After weeks of trekking through the desert sun, you have finally arrived at your destination! The village of Lalish is small, but you can feel the presence of [Root.Religion.GetRandomGodName] all around you. Escorted by your guards, you join the pilgrims waiting to pray at the tomb of Sheikh Adi ibn Musafir. You pray at the tomb once it is your turn, wishing for a long life and many children, and then move on, ready to make the journey home.;;;;;;;;;x
EVTNAMEPA.10166;Sheikh's Tomb.;;;;;;;;;x
EVTDESCPA.10166;After weeks of trekking through the desert sun, you finally arrived at your destination. You expected Lalish to be huge, but it is barely even a hamlet, and it feels as if it is devoid of the presence of [Root.Religion.GetRandomGodName]. Escorted by your guards, you join the pilgrims waiting to pray at the tomb of Sheikh Adi ibn Musafir. Discouraged by your trek, you eventually get tired of waiting, and decide to instead make the journey home.;;;;;;;;;x
EVTDESCPA.10167;You are finally home, happy to have made the journey. It was a long and arduous trek, but you feel the experience has strengthened your faith in [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTDESCPA.10168;You are finally home, angry that you journey went poorly. It was a long and ardours trek, all for nothing, and you feel it has shaken your faith in [Root.Religion.GetRandomGodName].;;;;;;;;;x
EVTDESCPA.10169;As you make your way towards Lalish, you are suddenly ambushed by a group of bandits! Yours guards draw their sabres, ready to defend you if necessary, but the bandits are numerous. Will you attempt to fight them, or try to flee?;;;;;;;;;x
EVTTOOLTIPPA.10170;you succeed.;;;;;;;;;x
EVTTOOLTIPPA.10171;you run away.;;;;;;;;;x
k_hansa;Hansetic League;;;;;;;;;x
k_hansa_adj;Hansetic;;;;;;;;;x
e_france_adj;Francian;;;;;;;;;x
EVTDESCPA.10170;You order your guards to engage the bandits. The fight is tough, but your men win out in the end. What is left of the bandit force falls back into the desert, their tails tucked between their legs.;;;;;;;;;x
EVTDESCPA.10171;You ditch you guards and run towards the hills. Your men are able to stop the bandits from catching up with you, but take heavy casualties in the process. You are safe, but your pride has been damaged.;;;;;;;;;x
EVTDESCPA.10172;The hot sun beams down upon you as your group makes it way towards Lalish. The nearest town is two days away, but you are nearly out of water. One of your men rides back suddenly and tells you he found an oasis just over the horizon. You could stop for water if you wish, but but it may delay your journey.;;;;;;;;;x
EVTDESCPA.10173;You are riding towards Lalish when a man suddenly appears in the distance, startling you. Your guards draw their weapons and form a circle around you, ready to defend you if needed. The man calls out to you in a language you cannot understand, then begins to walk towards you, his arms held outwards.;;;;;;;;;x
EVTDESCPA.10174;You order your guards to drop their weapons so the man may approach. They hesitate at first, but place them on the ground after you throw away your own dagger. The man approaches you and hands you a strange glowing feather. When you look up to ask the man why he has given it to you, he has vanished.;;;;;;;;;x
EVTDESCPA.10175;Your men spring into action, ready to strike the man down, but he suddenly vanishes. With the threat seemingly gone, your guards fall back towards you, unnerved by what had just happened. With nothing more to see, you decide to move on, but you can't help but think about what just happened.;;;;;;;;;x
EVTDESCPA.10176;Your carriage comes to a stop suddenly, shunting you awake. When you ask one of your guards what has happened he tells you an injured man has been found just off the side of the road. He will likely die without proper treatment, but you don't have very many supplies to spare right now.;;;;;;;;;x
EVTDESCPA.10177;The ride has been hard so far, so you decide to take a break in a near by town. A beggar walks up to you as you walk about the market and asks for a few coins. Charity is good in the eyes of [Root.Religion.GetRandomGodName], but do you really want to be seen talking to a peasant?;;;;;;;;;x
desert_heat;Desert Heat;;;;;;;;;x
fresh_water;Fresh Water;;;;;;;;;x
approach_peacock;You let the man approach you.;;;;;;;;;x
confront_peacock;You order your men to attack.;;;;;;;;;x
EVTDESCPA.10178;You left the main road some time ago after a traveller told you of a short cut to Lalish. It seems he was wrong, because your group has become lost in the desert. You could keep on going, but with water supplies running low, it might be a good idea to turn back towards the road.;;;;;;;;;x
CB_NAME_COUNTY_HOLY_WAR;Holy War for [Title.GetBaseName];;;;;;;;;x
WAR_NAME_COUNTY_HOLY_WAR;$ORDER$$FIRST_ADJ$ Holy War for $OTHER_TITLE$;;;;;;;;;x
county_holy_war_desc;§Y$CLAIMANT$§! can use this Casus Belli to size the §Y$TITLE$§! from the infidel §Y$TARGET$§!.;;;;;;;;;x
CB_NAME_COUNTY_HOLY_WAR_PAGAN;Holy War for [Title.GetBaseName];;;;;;;;;x
WAR_NAME_COUNTY_HOLY_WAR_PAGAN;$ORDER$$FIRST_ADJ$ Holy War for $OTHER_TITLE$;;;;;;;;;x
county_holy_war_pagan_desc;§Y$CLAIMANT$§! can use this Casus Belli to size the §Y$TITLE$§! from the infidel §Y$TARGET$§!.;;;;;;;;;x
EVTNAMEPA.10179;The Magyar Conquest;;;;;;;;;x
EVTDESCPA.10179;Historically, the Magyars did not migrate to the Carpathian basin until 895, but with Bulgaria busy with the Byzantine Empire and Avar power weakening, it might be a good idea to invade Pannonia. The Bulgarians won't be busy forever, and the Christian powers, especially the Franks, will turn their attention to the Pannonian lands eventually, so why waste a good opportunity? Your army is strong and well prepared, but will only fight if you command it.;;;;;;;;;x
EVTNAMEPA.10180;Heroes of Olympus;;;;;;;;;x
EVTDESCPA.10180;Although Hellenism has managed to regain enough of its power to become a true religion once more, its position is still precarious. To protect the faithful and keep the infidels at bay, the Hellenic clergy have sanctioned the creation of a holy order, the Heroes of Olympus. Having sworn an oath to defend Hellenism and the holy mountain, the Heroes are ready to fight for those who need them. A new era of Hellenic expansion has begun, with the Heroes at the forefront.;;;;;;;;;x
EVTNAMEPA.10181;Fall of Francia;;;;;;;;;x
EVTDESCPA.10181;The empire of Charlemagne has fallen. With the loss of so much territory to revolts, independence-minded nobles and foreign powers, it was only a matter of time before Francia toppled and fell. The Pope will need to look for a new protector, as the remnants of the empire fight among themselves for the right to claim the vacant throne. Although Francia may be gone, Charlemagne's memory still lives on, as does his dream of reforging the Roman Empire. Western Europe may see another emperor before too long, Francian or Roman.;;;;;;;;;x
COMPL_AUGUSTA;Augusta;;;;;;;;;;;;;x
COMPL_AUTOKRATOR;Autokrator;;;;;;;;;;;;;x
COMPL_AUTOKRATEIRA;Autokrateira;;;;;;;;;;;;;x
COMPL_AUTOKRATOR2;Autokrator;;;;;;;;;;;;;x
COMPL_AUTOKRATEIRA2;Autokrateira;;;;;;;;;;;;;x
title_prince_greek;Despot;;;;;;;;;x
title_prince_female_greek;Despoina;;;;;;;;;x
title_prince_roman;Princeps;;;;;;;;;x
title_prince_female_roman;Principissa;;;;;;;;;x
k_khamag_mongol;Khamag Mongol;;;;;;;;;x
k_khamag_mongol_adj;Khamag Mongol;;;;;;;;;x
tp_great_pantheon;Great Pantheon;;;;;;;;;x
tp_great_pantheon_desc;The Pantheon is a Hellenic temple which was constructed during the reign of Emperor Augustus. It was converted into a Catholic church in the 7th century but was restored as a temple following the rebirth of the Hellenic faith.;;;;;;;;;x
tp_temple_of_hecate;Temple of Hecate;;;;;;;;;x
tp_temple_of_hecate_desc;When Constantinople was still known as Byzantium, it housed a massive temple to the Greek goddess Hecate. Following the rebirth of the Hellenic faith, the now vacant Hagia Sophia was converted in a new temple honouring the goddess.;;;;;;;;;x
tp_sacred_colossi;Sacred Colossi;;;;;;;;;x
tp_sacred_colossi_desc;Inspired by stories of the Colossus of Rhodes, the citizens of Antioch constructed two colossi, one male and one female. Intended to honour all of the gods, the features of the colossi are ambigious, allowing the faithful to pray to whoever they wish.;;;;;;;;;x
tp_temple_of_jupiter;Temple of Jupiter;;;;;;;;;x
tp_temple_of_jupiter_desc;The Emperor Titus constructed a temple to Jupiter following the reconstruction of Jerusalem as a Roman city. A new temple honouring Jupiter was constructed inside the now vacant Church of the Holy Sepulchre following the rebirth of the Hellenic faith.;;;;;;;;;x
tp_pharos_lighthouse;Pharos Lighthouse;;;;;;;;;x
tp_pharos_lighthouse_desc;Originally commissioned by the diadochi Ptomlemy I Soter, the Pharos Lighthouse was completed during the rule of his son, Ptolemy II Philadelphus. Abandoned following the Arab conquest of Egypt, it was resored following the rebirth of the Hellenic faith.;;;;;;;;;x
tp_house_of_wisdom;House of Wisdom;;;;;;;;;x
tp_house_of_wisdom_desc;The House of Wisdom is a vast library which was constructed following the foundation of Baghdad as the capital of the Abbasid Caliphate in 762. The archives house one of the largest collections of classical knowledge outside of Constantinople, Alexandria or Rome.;;;;;;;;;x
tp_house_of_wisdom2;House of Wisdom;;;;;;;;;x
tp_house_of_wisdom2_desc;The House of Wisdom was eventually rebuilt following the sack of Baghdad by the Mongols. Though much knowledge was lost after the Mongol invasion, the archives house one of the largest collections of classical knowledge outside of Constantinople, Alexandria or Rome.;;;;;;;;;x
k_macedonia;Macedonia;;;;;;;;;x
k_macedonia_adj;Macedonian;;;;;;;;;x
e_macedonia;Macedonia;;;;;;;;;x
e_macedonia_adj;Macedonian;;;;;;;;;x
d_companions;Companions;;;;;;;;;x
diadochi;Diadochi;;;;;;;;;x
diadochi_desc;This character is the heir to the legacy of Alexander the Great and commands the respect such a position of such magnitude is due.;;;;;;;;;x
COMPL_DIADOCHI;Diadochi;;;;;;;;;x
CB_NAME_IMPERIAL3;Imperial Reconquest of [Title.GetBaseName];Reconquête Impériale de [Title.GetBaseName];Kaiserliche Rückeroberung von [Title.GetBaseName];;Reconquista imperial del [Title.GetBaseName];;;;;;;;;x
WAR_NAME_IMPERIAL3;$ORDER$$FIRST_ADJ$ Imperial Reconquest of $OTHER_TITLE$;Reconquête impériale $ORDER$$FIRST_ADJ$ de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Kaiserliche Rückeroberung von $OTHER_TITLE$;;$ORDER$ Reconquista imperial de $OTHER_TITLE$;;;;;;;;;x
imperial_reconquest3_desc;The lost territory of the Macedonian Empire must be reclaimed! §Y$CLAIMANT$§! can use this Casus Belli to seize all titles held by §Y$TARGET$§! within the de jure §Y$TITLE$§!;;;;;;;;;x
CB_NAME_IMPERIAL4;Imperial Reconquest of [Title.GetBaseName];Reconquête Impériale de [Title.GetBaseName];Kaiserliche Rückeroberung von [Title.GetBaseName];;Reconquista imperial del [Title.GetBaseName];;;;;;;;;x
WAR_NAME_IMPERIAL4;$ORDER$$FIRST_ADJ$ Imperial Reconquest of $OTHER_TITLE$;Reconquête impériale $ORDER$$FIRST_ADJ$ de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Kaiserliche Rückeroberung von $OTHER_TITLE$;;$ORDER$ Reconquista imperial de $OTHER_TITLE$;;;;;;;;;x
imperial_reconquest4_desc;The lost territory of the Persian Empire must be reclaimed! §Y$CLAIMANT$§! can use this Casus Belli to seize all titles held by §Y$TARGET$§! within the de jure §Y$TITLE$§!;;;;;;;;;x
CB_NAME_SUBJUGATION4;Imperial Subjugation of [Title.GetBaseName];;;;;;;;;x
WAR_NAME_SUBJUGATION4;$ORDER$$FIRST_ADJ$ Imperial Subjugation of $OTHER_TITLE$;;;;;;;;;;x
imperial_subjugation4_desc;We are the true heirs of the Achaemenids, and our empire should reflect this! $CLAIMANT$§! can use this Casus Belli to seize all titles held by §Y$TARGET$§! within the de jure §Y$TITLE$§!;;;;;;;;;x
EVTDESCPA.10185;You are the current ruler of the glorious Macedonian Empire. May your reign be a prosperous one!;;;;;;;;;;x
EVTDESCPA.10186;You are no longer the ruler of the Macedonian Empire. It will surely crumble without your guiding hand to lead it.;;;;;;;;;;x
establish_companions;Establish the Companions;;;;;;;;;x
establish_companions_desc;The companions of ancient Macedonia were heavy cavalry which served as shock troopers and bodyguards. You could attempt to reform them if you wish.;;;;;;;;;;x
title_hegemon;Hegemon;;;;;;;;;x
title_hegemon_desc;Originally the highest title available to a Macedonian general, Alexander the Great styled himself the title of Hegemon (Leader) to signify his rule over ancient Greece.;;;;;;;;;x
title_peliganes;Peliganes;;;;;;;;;x
title_peliganes_desc;In ancient times, a Peliganes (Elder) was a member of the Macedonian Senate. The Senate is long gone, but the title itself still holds immense value in Macedonian society.;;;;;;;;;x
title_polemarch;Polemarch;;;;;;;;;x
title_polemarch_desc;A Polemarch (Warlord) was a high-level military commander in the citiy-states of ancient Greece. The title was initially considered much higher than that of Strategos or Archon.;;;;;;;;;x
title_satrap;Satrap;;;;;;;;;x
title_satrap_desc;The Persian title of Satrap (Protector) was adopted by Alexander the Great for his generals and governors. The diadochi styled themselves as satraps until the fall of Alexander's empire.;;;;;;;;;x
EVTNAMEPA.10187;The Tome;;;;;;;;;x
EVTDESCPA.10187;While searching trough ancient documents to learn more about your ancient predecessors, you were inevitably introduced to their religion, Hellenic paganism. Although you rule Macedonia and claim Alexander the Great's the legacy, both you and your people are Christian monotheists, concepts that never sat well with your pagan ancestors. Enough knowledge of the Hellenic faith remains for you to attempt a revival, but abandoning Christianity may incite your people to revolt. As the rightful [Root.GetTitle], this decision is yours.;;;;;;;;;x
divine_father;Divine Father;;;;;;;;;x
divine_mother;Divine Mother;;;;;;;;;x
EVTDESCPA.10188;Your father was an exceptional man, a true pagan by all accounts. Perhaps you should consider ordering the church to deify him? Doing so would certainly help legitimise your rule, as well improve your piety.;;;;;;;;;x
EVTDESCPA.10189;Your mother was an exceptional woman, a true pagan by all accounts. Perhaps you should consider ordering the church to deify her? Doing so would certainly help legitimise your rule, as well improve your piety.;;;;;;;;;x
EVTDESCPA.10190;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the Heroes of Olympus in their struggle against the infidel, even though this will forever disinherit him.;;;;;;;;;x
EVTTOOLTIPPA.10191;[This.GetTitledFirstName] becomes a Hero of Olympus.;;;;;;;;;x
EVTDESCPA.10195;Your Highness, this extremely generous donation will not be forgotten. You have my friendship, as well as that of the Church. Rest assured that you will be rewarded in the afterlife, if not on Earth!\nPax Deorum,\n\nStrategos [From.GetFirstName];;;;;;;;;x
EVTDESCPA.10199;Most righteous [Root.GetTitledFirstName], the Heroes need more castles in order to defend Hellenism against the Infidel. It has come to my attention that there is a suitable location in your demesne - in [FromFrom.GetName] to be specific. I am willing to pay you 100 gold in exchange for the right to construct a fortress there.\nPax Deorum,\n\nStrategos [From.GetFirstName];;;;;;;;;x
EVTDESCPA.10200;The Heroes of Olympus have constructed a castle in [Root.GetName]!;;;;;;;;;x
EVTDESCPA.10202;Your majesty, this antagonism is completely unwarranted! The Heroes serve the Gods, but, one has to wonder, do you?\n\With anger and sadness,\n\Strategos [From.GetFirstName];;;;;;;;;x
expel_heroes;Expel the Heroes;;;;;;;;;x
expel_heroes_desc;I can drive the Heroes from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;x
donate_money_to_heroes;Donate money to the Heroes;;;;;;;;;x
donate_money_to_heroes_desc;I can donate money to the Heroes in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church.;;;;;;;;;x
EVTDESCPA.10203;I have been Born in the Purple!;;;;;;;;;;x
EVTDESCPA.10204;A child has been born in the purple room of the Royal Palace, strengthening their claim to the throne.;;;;;;;;;;x
form_hellenic_church;Appoint a Religious Head;;;;;;;;;;x
form_hellenic_church_desc;Appoint a high priest to oversee the administration of the Hellenic church.;;;;;;;;;;x
EVTDESCPA.10205;You have chosen to centralise the Hellenic Church and appoint a religious head to oversee it, but who should that be? You could keep the title for yourself if you wish, or give it to a vassal priest.;;;;;;;;;;x
EVTDESCPA.10206;A priest has come to you asking for funds to help build a temple in a nearby village. The foundations of the temple are finished, but the construction costs have run several coins over budget. Will you help him?;;;;;;;;;;x
EVTDESCPA.10207;A group of actors from a nearby village is looking to host a production of Homer's Odyssey, but they are sorely lacking in funds. The leader of the group has come to you to ask for a small loan. Will you help him?;;;;;;;;;;x
EVTDESCPA.10208;A group of actors from a nearby village is looking to host a production of Homer's Iliad, but they are sorely lacking in funds. The leader of the group has come to you to ask for a small loan. Will you help him?;;;;;;;;;;x
EVTDESCPA.10209;Your augur has informed you that you will be blessed with good look for the next few years.;;;;;;;;;;x
EVTDESCPA.10210;Your augur has informed you that you will be cursed with bad luck for the next few years.;;;;;;;;;;x
good_augury;Good Augury;;;;;;;;;;x
terrible_augury;Terrible Augury;;;;;;;;;;x
cultist;Cultist;;;;;;;;;;x
cultist_desc;This character is a member of a cult, giving them a bonus to their piety.;;;;;;;;;;x
EVTDESCPA.10211;The leader of the Cult of Antinous has invited you to join his faithful. The boy Antinous was once the favourite of the Emperor Hardian, who had him deified after his tragic death.;;;;;;;;;;x
EVTDESCPA.10212;The leader of the Cult of Sappho has invited you to join her faithful. The poet Sappho was known for her love letters to various women, a few of which survived the fall of the Rome Empire.;;;;;;;;;;x
EVTDESCPA.10213;The leader of the Cult of Mithras has invited you to join his faithful. The god Mithras is known as a great hunter and an unyielding warrior, hence why he was so popular with the Roman army.;;;;;;;;;;x
EVTDESCPA.10214;The leader of the Cult of Bacchus has invited you to join his faithful. The god Bacchus is known for his drunken parties, grand feasts and rousing orgies. You might have just found home.;;;;;;;;;;x
EVTDESCPA.10215;The leader of the Cult of Sol Invictus has invited you to join his faithful. The god Sol is the personification of might, glory and power, as he is reborn every year as the Unconquerable Sun.;;;;;;;;;;x
hellenic_sacrifice;Preform a Sacrifice;;;;;;;;;;x
hellenic_sacrifice_desc;Sacrifice an animal of your choosing to appease the Gods.;;;;;;;;;;x
hellenic_sacrifice_bull;Sacrificed a Bull;;;;;;;;;;x
hellenic_sacrifice_lamb;Sacrificed a Lamb;;;;;;;;;;x
hellenic_sacrifice_nothing;Sacrificed Nothing;;;;;;;;;;x
hellenic_sacrifice_decision;Preformed a Sacrifice;;;;;;;;;;x
EVTDESCPA.10216;The time has come to pick an animal to sacrifice. You could sacrifice a bull if you wish, but they are expensive to buy. You could go down the normal route and sacrifice a lamb, or you could just sacrifice nothing and leave.;;;;;;;;;;x
EVTDESCPA.10217;The bull is sacrificed to the Gods as the crowd which has formed before the temple steps looks on. They begin to cheer as the bull's blood runs down the steps of the temple, secure in the knowledge that the Gods have been properly honoured.;;;;;;;;;;x
EVTDESCPA.10218;The lamb is sacrificed to the Gods as the crowd which has formed before the temple steps looks on. They begin to cheer as the lamb's blood runs down the steps of the temple, secure in the knowledge that the Gods have been properly honoured.;;;;;;;;;;x
EVTDESCPA.10219;You walk out of the temple as the crowd which has formed before its steps looks on in surprise and anger. They begin to shout insults as you as get into your carriage and drive off, with some even calling for outright rebellion against you.;;;;;;;;;;x
EVTDESCPA.10220;With Rome under pagan control once more, you could close down St Peter's Basilica and convert the Pantheon back into a temple.;;;;;;;;;;x
EVTDESCPA.10221;With Rome under Christian control once more, you could reopen St Peter's Basilica and convert the Pantheon back into a church.;;;;;;;;;;x
EVTDESCPA.10222;With Constantinople under pagan control once more, you could close down the Hagia Sophia and rebuild the old Temple of Hecate;;;;;;;;;;x
EVTDESCPA.10223;With Constantinople under Christian control once more, you could reopen the Hagia Sophia and tear down the Temple of Hecate.;;;;;;;;;;x
